Country Name,Commercial service exports (current US$),Commercial service imports (current US$),"Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Insurance and financial services (% of commercial service imports),Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Transport services (% of commercial service exports),Transport services (% of commercial service imports),Travel services (% of commercial service exports),Travel services (% of commercial service imports)
Honduras,-0.13263870781551307,-0.1800912159009786,2.1452644589850567,-0.9359661458062077,-0.028645343027929596,-0.1983662632056698,-0.3054507980342075,-0.10979938707281894,-0.5682214985371479,0.5088168913394934,-0.8174724300132544,-0.46247475510500585,2.8499079264948617,-0.3848883855538813,-0.5206060988312458,-0.5017847323692565,-0.99717902552041,0.29451972981547253,-0.16273386968607745,-0.3011947525315012,-0.12373052286806226,-0.7698460223007565,-0.5064079648645874,-0.050244409908731726,-0.6417297710848766,3.421718835147675,-0.6312804198211923,-0.3119075376451577,-0.4896405880494383,-0.09545788345863725,0.6402422490452319,0.6933356242707729,-1.1173983669451741,1.2032211371680746,-1.018542789138184,-0.26347473288286355
"Hong Kong SAR, China",-0.1324653079889808,-0.1799617930196914,-0.7614729295185222,-0.13665341094175673,0.4152336753163035,-0.19788181515229009,-0.03566812766976576,-0.11243416300644357,-0.403397520946447,-1.276349611940489,2.5818604038042037,-0.4267056752782535,-0.29973061205830825,-0.3397131708759274,-0.19796408724354833,-0.4835359304328082,-0.6952384545650367,2.056090483348259,-0.16204034012024476,-0.016382198965760184,-0.1264085766729241,-0.6572099035536466,-0.9617295460104931,2.9158677723672164,-0.6755242784832465,-0.5528354700245177,-0.6353474103670637,-0.3015333244341509,-0.45650792031152543,-1.3400376041116795,2.1869228928438265,6.836495573237217,0.8168383254713625,-0.673460889195323,-0.5907638703242597,0.7184947101204145
Hungary,-0.13259127375514576,-0.18005883900631098,0.7730905402695228,1.5595915110219716,-0.7223309637001317,-0.19826036032099772,-0.24408060391253963,-0.11322205813333797,-0.5084526296382954,1.257057787073365,-0.753506491689426,0.3208930563938452,-0.37919950637595856,-0.31902472627939327,-0.5045722845878243,-0.5123051325588236,-0.8496426373811804,-0.6880463296021574,-0.16260092106688398,-0.24547686712162206,-0.12756576575951004,-0.7253596146730469,1.2962812313998102,-0.8400148641160636,0.039201604889356687,-0.5888594858027705,-0.49361373056656355,-0.4728488974282422,-0.4892163878588576,-0.8375852845598935,-0.7914226009249129,2.4624248151293684,0.40867719247778317,-0.4989910534782063,-0.7738421613309493,-0.928347919411231
IBRD only,-0.13036903598285485,-0.1777077957805203,0.7512313706723823,-0.046679907787791956,-0.21925548750407148,-0.1923859151164408,2.947730746885738,-0.07527078066470172,-0.1982213460303526,0.27714787158859777,-0.002477611131485903,-0.027326196874908625,0.04885790158444076,-0.07392487341324226,-0.12514094120836847,-0.35029821902637387,-0.04310950825122417,-0.29538501489534497,-0.15514638639336284,2.6865011240126497,0.04107715188052498,0.008885260242319835,0.19976135653082036,0.13123776069846,-0.18703070855904866,0.10141329984603219,0.030128219242409802,-0.30416123333920103,-0.27180361815974025,-0.09221900446713578,-0.174912814856579,-0.5129123230893404,-0.02824753647813337,-0.519602568770411,-0.5866398043719822,0.7356994035613442
IDA & IBRD total,-0.1301953285888717,2.466643802466903,0.7173193001363177,-0.07563552957859694,-0.21052505708013436,6.125370508451662,3.118546186309741,-0.07689574750917143,-0.1920230480047918,0.24670865482156637,0.0029632977489737725,-0.03503684100184691,0.02910887112938294,-0.08037517904999801,-0.10530846812792019,-0.3069076607641309,-0.03324858839643277,-0.26944611844506583,8.084489205657976,2.945991114952078,0.028405430521399044,0.04740691989508787,0.12157847040356638,0.1857978343357775,-0.17621642283273814,0.07131428144047515,0.032109516206395634,-0.22988493371031055,-0.2383296218587884,-0.024383000829545518,-0.141459103863834,-0.5298361408614616,-0.006320708762967953,-0.4145708737031112,-0.5756718722503411,0.6477083245120262
IDA blend,-0.1325973080738933,-0.17997269635005805,-0.25669233520412815,0.15633632581644868,-0.26030492058954574,-0.19823602184763267,-0.23429234271431576,-0.11093742232981281,-0.2996422012381525,-0.49677236927623364,0.031255468488967784,-0.08249735975972369,-0.3485379425020311,-0.2889741247904456,0.48305767509349806,0.7011191527214028,0.3893783421666487,0.2015749581847869,-0.16252267532243156,-0.20998538473004347,-0.12621543825714288,0.6964094031600072,-0.36899490231760224,0.6507016502918798,-0.034666099886376193,-0.36499754905256937,-0.08628062987135521,0.14209181857298941,0.05038776647904903,1.0032834231972625,-0.4246228679387025,-0.9489952678041588,1.0417872417304248,0.09054473829051302,-0.6433627503605969,-0.17229968641200724
IDA only,-0.13251541965034427,-0.17995656948032218,0.35992309532101846,-0.7391365182569664,-0.022371395969471183,-0.1981768616594666,-0.20835812467315934,-0.10558597175555913,0.0922786729783521,-0.2128103826485132,0.1621273697335026,-0.255173869278697,-0.3461450165003208,-0.14015927837045833,0.11753777500815236,0.3862667997780031,-0.018238114748901132,0.241824326763826,-0.16233008651987765,-0.14203711994148632,-0.11274409732896133,0.3718112384570753,-1.0203814489790646,0.9110249009352315,-0.06136894084553464,-0.22356909450984047,0.13757597660731422,0.9100507166969535,0.20457585702926068,0.6142856931756523,0.635609239155561,-0.5023218889857674,-0.13664445101728026,1.1974780414762356,-0.12214848618844827,-0.47788890817663215
IDA total,-0.1324699711043565,-0.17983378301254782,0.0742277323046707,-0.4067954816231352,-0.11067678093510797,-0.19803877636940165,-0.13591751398173615,-0.1078554524827763,-0.07392988268087701,-0.3332349753775196,0.10662629512063275,-0.1819440029165112,-0.34715982535769224,-0.20326972313450112,0.27255002022051156,0.5197915959074473,0.15462673380580932,0.22475509198246418,-0.16210406621890786,-0.04626625686605075,-0.11771601143942326,0.49161179906351055,-0.779971976753765,0.8149465038361449,-0.05151363152910844,-0.2757665804550453,0.054956449241402285,0.6266174859448643,0.14766912835549806,0.7578544227581782,0.2443057303415846,-0.7273441888065734,0.40991165799144574,0.7866566928445923,-0.36581219075243626,-0.3638821127097471
Iceland,-0.13263372847515512,-0.18008930527285857,-0.5563230022521214,5.645803660791304e-05,-0.8911596847390817,-0.19836954596672865,-0.3040645924966784,-0.11391123343189134,-0.5447274066342431,1.4266468943764432,-0.701970588549663,-0.2600894629903435,-0.4771552597100535,-0.3424124449087355,-0.5195533010448646,-0.43697427327139576,-0.7954111888399436,-0.9292999780843609,-0.1627407132156681,-0.302478601566357,-0.12753975245542004,-0.747637147903632,1.2120622778675076,-0.8466429724893477,-0.5611667185024869,0.036163947350397116,-0.5536145772721012,-0.36226066895391884,-0.472429684000668,-0.4662907399539046,-1.0030423882586395,-0.32783928965324055,0.5820685775311216,-0.9205695171914613,0.21996075940179785,1.4483967229903387
India,-0.1322685923238835,-0.17988145888142967,1.9558551445740673,1.6517788253488122,-0.7087697257020963,-0.1980756932708475,-0.14360435776724753,-0.05892002354066211,0.6337499711315604,0.08938550692923727,-0.14456001975369895,-0.22660792185205925,-0.04151229286265092,0.12577201085682616,0.14360409160664128,-0.03565692790952291,0.6172326715891923,-0.6719820027099858,-0.1621528562306318,-0.06587725028041061,0.9117334011748329,1.9688525052580874,-0.1576120506518903,0.3010236035568564,-0.4646837282801248,-0.23346783108793534,1.6926659475742245,-0.4355350833609922,0.06306389822351412,1.3323749958198512,-1.0061928325246234,-0.8419892657613028,-0.7529123323252581,-0.9665808953523451,-1.2145711952478804,-0.5134632352795887
Indonesia,-0.13258967032297922,-0.18003043553959994,-0.14259788842357557,0.055584628529132596,-0.49855863473982326,-0.1982199478288267,-0.22186831858677442,-0.10944578477400987,-0.312425769598904,-0.4454261607772813,1.032897126455273,-0.35355785539218215,-0.2902207273268181,-0.2275387533241085,0.3978545354308404,-0.4096291200073617,-0.19894594083327022,0.6679105437894813,-0.16253878005276165,-0.22019705633507347,-0.1247483442369835,-0.1840956254994808,-0.4308068529109099,1.6272529625326275,-0.5253574802819432,-0.2986014998453284,-0.5096085343502319,-0.17336223562967915,-0.32920430686249674,-0.9401152015464908,1.2533596057205814,-0.7947635520288061,-0.5346566738596867,-0.18455000397054372,0.5806325038241426,0.3677511774964481
"Iran, Islamic Rep.",0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.1983138403200933,-0.29186354939805165,-0.09926830492867313,-0.018851322259004363,-1.7425479867639522,1.6061792865931603,1.4616114218363114,-0.4624673735032367,-0.2655232492147173,1.07078470333605,-0.48584076040395996,3.289501622684868,-0.9692561612129209,-0.16269748324488784,-0.2838124240985544,-0.12782417215814412,1.8046102929364292,-0.6351768339584414,0.6527886159217642,1.4133484248470352,-0.3920552059339178,-0.5055451894295276,0.7080633519419237,-0.47892236969984875,2.095477474637963,-1.0260738406983976,-0.7777285596555136,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Iraq,-0.1326315880109915,-0.1800577462142495,0.2575988442258173,-2.0822956948860023,1.563101954066447,-0.19830049472233008,-0.2626206417920083,-0.11414908636459106,-0.4449154265234924,-0.6511440392035914,0.5999874342149624,-0.06708310384774582,-0.48152330758377904,-0.34443297148169244,1.781393378388613,-0.5284634714244758,1.9339597995896156,-1.0005259406028202,-0.16267817007368734,-0.2857978011152686,-0.12782417215814412,0.3077318993348534,-1.5486860921185048,0.6917431171685292,4.201459683567592,-0.2777240956194478,0.7370637836483627,0.21493863011209538,-0.4828995334240886,3.0991037761122433,-0.8196762790721697,-0.002063325932870286,-0.8006191259981403,-0.18285590058016932,0.4329435562707775,1.8995194700481406
Ireland,-0.13215004834287547,-0.17944594170964137,2.5102802656192527,3.637351455860046,-0.09829608653487826,-0.19821815957581793,-0.22118782187779848,-0.11382061881048741,-0.4649000803842553,1.2843183814123986,-0.5102568290327615,-0.40315195307725277,-0.32816766620965243,-0.31724325945969667,-0.4927811436438127,-0.4795357106577496,-0.5473346561605517,-0.9887068389499846,-0.16262481089447323,-0.2565290328682566,-0.12781476808794962,-0.750014662616827,1.6140202957176923,-1.114837677520412,-0.5926398103613495,-0.47119053670578,-0.6269759341847378,-0.42804404589537054,-0.46991998416638087,-1.0042370841008534,-1.0141361264630124,0.20534703471545243,-1.250958766337133,-2.1770334055140155,-1.7505390654947313,-1.748030070907272
Isle of Man,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,0.0,6.178213671622597e-17,2.0579099239639636e-17,-1.3235410755619998e-16,0.0,9.861525919602874e-17,0.0,0.0,1.1151273430981927e-16,-8.551967139813497e-17,1.159409522491695e-16,0.0,-1.7675786966959614e-16,0.0,0.0,0.0,1.0791251667921952e-16,0.0,2.872957130008553e-16,0.0,-2.509404064243826e-16,-7.831766527177669e-17,0.0,0.0,-2.5156206522538635e-16,0.0,-1.9633109628286819e-16,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Israel,-0.13254653271536776,-0.18003993272976268,2.3406601748260143,0.9277026556319258,-0.9062346109792715,-0.1983204804294889,-0.2793316564538984,-0.11307027239528114,-0.5487483018492764,0.7317913264446595,-0.2991275095417554,0.005422588630163366,-0.07397139295780422,-0.3420383687430214,-0.16033980394365627,-0.46841211743321787,0.16935332144741427,-0.999577024585712,-0.16265486382189265,-0.2694557264142848,-0.12299490783319879,-0.7226232002206664,1.0226881720515246,-0.6672459839437522,0.07128870204128662,-0.5196890991211852,-0.47876627390403703,-0.18496937041348283,-0.47395849089249037,-0.1844276112048294,-1.0216258582781794,-0.6999453652993647,-0.9097239697837219,-0.6039640529353115,-1.3130255367269543,0.014120930410280138
Italy,-0.1324307549101871,-0.17989486558566173,0.332471568130357,0.4110288418068588,0.6531218196279981,-0.19787920828088543,-0.038912511803652204,-0.10077551881446137,-0.17710490056206693,1.0266841643292255,-0.6183857897847621,-0.03538362311815682,-0.20560445973892805,0.009274998438762113,-0.41409574695239526,-0.45523883135893906,-0.39097826230515886,-0.8359906238513217,-0.162166407203861,-0.06935447673643785,-0.07178031407626147,-0.038997204162192003,0.7664609343763374,-0.7778760988920332,0.2121393871645198,-0.3910674490188874,0.9759718619692845,-0.296437572493725,-0.3730868389154689,-0.18899870186307322,-0.7304649266421036,-0.2461174990787174,-0.5609665031764774,-0.7569757569601048,-0.04124364222577061,0.06233371949885754
Jamaica,-0.13263622257583987,-0.1800909346793698,-1.1349146094550193,0.6500137934380789,-0.07839230738864626,-0.19837283517360163,-0.3059671796153205,-0.11416228462123475,-0.5744966178393269,1.3703415766071583,-0.7657169589901999,-0.26922522293604617,-0.13046278686870166,-0.38922652112910294,-0.5260212524854803,-0.4217410155314642,-0.7919016858293979,-0.8683625992816485,-0.16274093144359125,-0.302562035840946,-0.1200677645196775,-0.7697857748585616,0.4956400547565394,-0.7584139974328807,-0.4253707082068306,1.638717038522521,-0.6446502143370624,-0.4028156782641489,-0.3769546531892144,-0.5765811452597708,-0.09919441346149561,-0.3268961374466978,-1.090482536731846,0.2941078637032006,1.8710581311717052,-1.0639580844649705
Japan,-0.1322847219167122,-0.1797359682898659,1.168563022412579,2.074578937674519,0.04703613800727293,-0.19772465054941746,0.05031850044395819,-0.11042606591205402,-0.3505270945326274,0.033036860869430994,0.9046290249151482,-0.4039798689205743,-0.17133982547969753,-0.3260448416404945,-0.33130478582714334,-0.4606731527743588,-0.6801312205256516,0.5529567498247592,-0.16186487138402114,0.05465231587601213,-0.12328321147248066,0.5638420004187309,-0.16603329038206807,1.470035822782172,-0.627925309941877,-0.2647712723820035,-0.5081158006756608,-0.400805372650278,-0.4125880542563812,-1.1657681556350992,1.1394604415503433,-0.8615170672160709,-0.535026201562573,-1.1608863890240573,-0.8531005854218235,-1.1403418050645084
Jordan,-0.13263052602870348,-0.1800872979839026,-1.4223890261491194,-2.168710105864231,0.5831831698543928,-0.19836669691687842,-0.30333843467236954,-0.10933599886877313,2.6748519903027157,-0.0017113987369865565,-0.5262864651317999,-0.3608912785073068,-0.4327821782556594,2.0260913116608905,0.5069226120689571,-0.4072223961483157,0.05247926735074861,-0.06115156134093167,-0.16272526194310794,-0.29625637734816973,-0.12735828865167298,2.463456367947714,-0.0557311347435758,0.04238820464959155,-0.04342688306556641,0.0694008999698834,1.4206334682231432,0.16881825225496103,-0.43395968974482896,0.9139090976030844,-0.7061352382825015,0.07494961974951388,-0.1718137930383001,1.5375233947209936,1.5349641503311586,0.5121933483259493
Kazakhstan,-0.13263073794690197,-0.1800763258536197,-1.0890247692545836,1.048231331943788,-0.8402281727808981,-0.19832158358453758,-0.27754194743084276,-0.11416586188820775,-0.4852043084814411,0.33616576995811676,-0.021614208942088247,0.9702031089806021,-0.5012580835890067,-0.26928576690942496,-0.19712258908499064,-0.5239195450385263,0.022474231813662326,-0.4184195956536631,-0.16270247428913068,-0.28657653907723735,-0.12782265032839335,-0.7219868084772343,0.5026678397156681,0.00847765679425669,0.6496448308332055,-0.5185342812837573,-0.48986602374687993,-0.4139948585981982,-0.46982275550140007,-0.009006597212760627,-0.5762515790366747,-0.1857393957479938,2.4763389978159736,-0.7276363373895116,-0.3915091590138128,-0.017565570931108075
Kenya,-0.13263572808282229,-0.1800892300713803,-0.8062923369026066,0.57441282407478,0.36967724047848627,-0.19836897873508424,-0.3037985444338206,-0.11410349399058209,0.7017810220973301,-0.6200741736376405,-0.6387041272596313,-0.3512984707351112,-0.4979846156504988,0.22816635651441564,0.3720106395512373,1.7024329235321363,0.007859448988362052,0.6824061773629131,-0.162727119332454,-0.29715571488356735,-0.1278218281111333,1.6858933065833428,-0.7361483918663372,0.6017845162743036,-0.4399622934079031,-0.47537279759692136,0.37251442614579255,0.9457880503972989,0.32076112592544337,1.5428043501568847,-0.4542071599123422,-0.9849518622450906,2.0258010632523167,0.5573132544199975,-0.884635578808374,-1.4826110431818986
Kiribati,-0.13264382201945568,-0.18009507453644108,-0.5533318232931903,-1.2773599202753216,-0.7188438615350021,-0.19837434441494117,-0.30672460376087907,-0.11416586188821613,-0.5764236110237819,-0.40114014072341414,1.8392143143545054,0.0,0.0,1.1151273430981927e-16,-0.5275384418522601,1.159409522491695e-16,-1.0650824908076872,1.3905315132671299,-0.16274860252289056,-0.3056995653692365,-0.12782417215814412,-0.7808236635239376,0.17508142168587926,1.3337632524448269,-0.6936711364133797,-0.6470216405017875,-0.6542751025298749,-0.45699952743095223,-0.4898050369062956,-1.513994631853169,1.040734997967093,0.20204042613015644,0.24888684793494362,1.4936059074422243,-0.4090557318538194,0.12903821288131875
"Korea, Dem. People's Rep.",0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.19837409763234262,-0.3065196361178391,0.7591818772177588,-0.43564436071311996,-2.4050491721320393,1.9020142996144256,1.4207692038393578,0.500056302010029,-0.3714657496570768,-0.3905216386441136,0.6546617775279873,1.3614382261338112,1.4468128215571583,-0.16274511455411855,-0.30402061952001885,-0.1257660710367109,-0.7832265322918937,-3.011645022791763,5.876207995318683,-0.3609160470193781,-0.48062751244387386,-0.6558761988434657,-0.4932779207366633,-0.2761911828958953,-1.1202992674501366,4.3316017592123455,-1.9633109628286819e-16,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
"Korea, Rep.",-0.13246338863293125,-0.17988231136287716,0.8213207955276741,0.9235039305374303,-0.8393586688418415,-0.1978750507307646,-0.03220365417332256,-0.11113254933269034,-0.35763853578063565,-0.5750065791239941,1.4307481018404493,-0.22782432323593366,-0.05285775448333028,-0.2353175329566499,-0.21592543128099562,-0.4537415760455131,-0.4332614630462265,1.0244643440247223,-0.16213166605409213,-0.05552923451297832,-0.12486438376964493,0.8860028252402418,-0.013600343949091308,0.9829560259772201,-0.5780631110255365,-0.21479117833920222,0.26545405898354096,-0.3677413240813595,-0.4151966239089002,-0.9482397329266798,0.7865855461772857,0.018227061473590375,0.47189513234330643,-0.6987813001979791,-0.9513274036705969,0.09503727212433373
Kosovo,-0.13264062350856828,-0.18009382542884153,-0.9986844332782097,-0.6639507228581039,0.15299117211621632,0.0,-0.30651586594282193,-0.11416586188820775,-0.5493690812191967,-0.6887893074847432,-0.8364585025851007,4.981025354973803,-0.5077824464912759,-0.3681623377095972,0.2998302723806508,-0.5033642785384054,-0.5374814226736344,1.2470788797308954,0.0,-0.30380091088706834,-0.12772277288441353,-0.6014397392433312,-0.16535055070462082,-0.6590358504631493,3.863654218233049,-0.3424112624938031,-0.36735408755687504,-0.3485052505141386,-0.48953912181377485,-0.46191999733648464,0.5566329462620433,-1.9633109628286819e-16,-1.1835450239511975,-0.8448017054743577,1.7239920038506837,1.6504781445451777
