Country Name,"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (annual % growth)","Agriculture, forestry, and fishing, value added (constant 2015 US$)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)",Exports of goods and services (% of GDP),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),Final consumption expenditure (current US$),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net outflows (BoP, current US$)",GDP (constant 2015 US$),GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (constant 2021 international $)","GDP per capita, PPP (current international $)","GDP, PPP (constant 2021 international $)","GDP, PPP (current international $)",GNI (current US$),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)",Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Gross domestic savings (current US$),Gross value added at basic prices (GVA) (constant 2015 US$),Gross value added at basic prices (GVA) (current US$),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs final consumption expenditure (% of GDP),Imports of goods and services (% of GDP),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry (including construction), value added (% of GDP)","Industry (including construction), value added (annual % growth)","Industry (including construction), value added (constant 2015 US$)","Industry (including construction), value added (current US$)","Industry (including construction), value added per worker (constant 2015 US$)","Insurance and financial services (% of service imports, BoP)","Manufacturing, value added (% of GDP)","Manufacturing, value added (current US$)","Personal remittances, paid (current US$)","Personal remittances, received (% of GDP)","Personal remittances, received (current US$)","Services, value added (% of GDP)","Services, value added (annual % growth)","Services, value added (constant 2015 US$)","Services, value added (current US$)","Services, value added per worker (constant 2015 US$)",Trade (% of GDP),Trade in services (% of GDP),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)","Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)"
Germany,-0.999784386982658,0.8925674737439313,-0.15486840839366922,-0.16384433064032675,1.9526370335918202,0.6598532151452976,1.0155495908688856,0.06966309770561202,1.040361549281965,-0.2688451606144752,0.6960745923981875,2.816902254587943,-0.1728867075730599,-0.10899059316110099,-0.01811903184647109,1.1516342343588586,-0.19964259045287816,-0.2087977736301545,-0.48796185114545454,1.2438583970629362,1.1929068310303488,-0.2511842840482389,1.597049685595178,1.6266061188727343,3.536640022714029,3.673908832583632,4.409892976833018,1.7801202533007452,1.890842659717553,5.248279404656457,3.79873856177223,-0.5248384840426639,0.39557422059057656,-0.23426705856098115,3.8918406365029248,-0.149076832767102,-0.273781741921322,-0.7938650171254293,-0.31044862889107117,-0.24096618386069038,-0.27066550073396267,0.01882021387921551,-0.4467453472539978,-0.2001168263459176,0.7319913285993048,1.228827381148703,-0.19008763350890467,1.1297259713647834,-0.2250700714939623,-0.07098908835019342,-0.7335670364916386,-0.10037542142562349,0.45471464887242957,-0.7447483384838248,2.845415957567043,3.236817265861297,1.8498674968578341,-0.1294055599605106,-0.3098299136530866,0.22758215146255642,-0.8317763644764389,-1.3293459262131309,0.060012117784167596
Ghana,0.8459207966377308,0.3312047824432038,-0.15490752718826645,-0.16390484215199222,-0.5933191430687695,1.963258770632681,2.9649945127236905,-0.111049478637833,-0.2631093568075004,-0.27026808888689735,0.15751755330168812,-0.2430720956756599,-0.059305587346062755,-0.1095481231814713,-0.12265060872851453,-0.12733616519517635,-0.2044704883962796,-0.21356754670487718,1.0058595380243236,-0.6276920338910678,-0.6079973270035304,0.7431899841918064,-0.7683212190954566,-0.7708577410229759,-0.3083092517014303,-0.3229004598393811,-0.2623571994815713,-0.6791809114639767,-0.7918748239270754,-0.21453875762136385,-0.33060176869353575,-0.9115172405945574,-0.3428547720037052,-0.23520287899295853,-0.28054986353841826,-0.03277727367849352,-0.2754776218063064,1.1075821792362575,-0.20429732158431818,-0.24219395820689807,-0.2718470230278241,0.5784449267251066,0.33033957251585644,-0.20111382712895762,-0.21274255988180685,-0.5628207548179045,-1.0897731155934332,-0.2677032248147846,-0.22572663851461122,-0.07362578642439858,0.2796383949142213,-0.1019884449338941,-1.1026313221874042,1.4769304420342686,-0.19650211545638002,-0.17984346894836128,-0.7984447277165027,-0.17461035404614741,0.2037319799572617,-1.0829043639534424,-0.985806695207232,-1.194308539727874,-1.7001661336478666
Gibraltar,0.0,0.0,4.685778274109762e-17,2.2352033255497266e-17,-9.941763363507451e-17,2.1119985690818453e-16,4.850460512487648e-16,0.0,0.0,0.0,-6.349984233731583e-17,0.0,2.6755107125788575e-17,-3.042388800893678e-17,-2.67783354428416e-17,-0.12734055249644308,0.0,0.0,-1.1996114833746647e-16,-8.060312533955215e-17,-1.4408878872615948e-16,0.0,1.5273335091135795e-16,0.0,0.0,5.0723065244995297e-17,3.5556055642192453e-17,0.0,0.0,-4.0805083218944424e-17,5.053728202280641e-17,-5.02475213438554e-16,0.0,0.0,0.0,0.0,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,0.0,-3.571923777433669e-16,0.0,-3.37494125663302e-17,2.919021781897503e-17,0.0,0.0,-2.71345090312471e-16,-2.7079334124047354e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3497461569141135e-16,0.0,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
Greece,-0.6832078416318055,0.3337960157371155,-0.15491970727936485,-0.1639170026504447,0.24666115203405817,-1.239115599481978,-1.140576827031788,-0.03305812559034822,-0.26306549872923335,-0.2702224649819196,0.1901251186772485,-0.24293625393619875,-0.15764330631627033,-0.10953940156680161,-0.1394608458066292,-0.12733587400805027,-0.20427870358946426,-0.21339723520664897,-0.1369444752133273,0.1352337197452356,0.07120830519162356,0.19534038010543442,0.36498969060335934,0.3959522252604239,-0.3081945677505152,-0.322774927459613,-0.2621993594256056,0.2191939432445975,0.4459319863003383,-0.21435037735491747,-0.3304745148852376,-1.837573964714144,-0.7809803521020849,-0.2351934904140769,-0.28039218833580276,-0.1555433722314196,-0.2754003983313228,0.5142225275706686,-0.13782316383950682,-0.24214395615693687,-0.2718012191785247,-1.2004990927360124,-0.1447051301641084,-0.20110468770549655,-0.21273644633514774,0.4471715785829476,0.028661529687211335,-0.6223406183752983,-0.22571857411315993,-0.07334420295393966,-0.7589281332055131,-0.10236981920615794,1.0400809735091987,-0.67393739685796,-0.19634444073181057,-0.17968778999424292,0.9083440859080759,-0.09890930775123241,0.12553379148024582,1.9633604053055074,2.209281846489036,0.2156367380868313,-0.7385008092195431
Greenland,0.9749893338053701,0.41835393591494485,-0.15494137941061426,-0.16393713519452469,-9.941763363507451e-17,2.1119985690818453e-16,4.850460512487648e-16,0.021717983148701037,-0.2631283013396403,0.0,-0.42728913527956364,-0.24312984214917785,2.6755107125788575e-17,-3.042388800893678e-17,-0.14857643651335986,-0.12734055249644308,-0.2045503876319096,-0.21364765120560306,0.01297600411174784,1.418249472413081,1.4168043633448397,0.21657961907106427,1.8357470104963782,1.8513430254772918,-0.30845620379140914,-0.323049804894713,3.5556055642192453e-17,0.0,0.0,-4.0805083218944424e-17,5.053728202280641e-17,0.8736982791975451,-0.023370533682284398,-0.2352124341312122,-0.28061938595034447,-0.1558841775921009,-0.2755216197648415,-1.9980360968683302,0.268680134695093,-0.242215785347611,0.0,-0.8256560533949385,0.13931830501095757,-0.20113688196992277,-0.21276194138479423,0.0,0.0,-1.3124811939798047,-0.2257325707533043,0.0,0.0,0.0,0.23916794962997853,-0.2390989052344547,-0.19653095134924323,-0.17988323792901917,-1.3497461569141135e-16,0.13432141964251162,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
Grenada,-0.569265906553598,-0.5625295656164644,-0.15494283876003687,-0.163938557166807,-9.941763363507451e-17,-1.407555166656862,1.174766751817307,0.0,0.0,-0.27028675209740044,-6.349984233731583e-17,0.0,0.28757514307055665,-0.10957671650103017,-0.08784269815422185,-0.1273403700337445,-0.20455249010547938,-0.21364983759831763,-0.5693307544324441,-0.2826782195633492,-0.28020591151581814,-0.34009188074149066,-0.3262958725511476,-0.3008197702938971,-0.3084575860950855,-0.3230511892771738,-0.26243052994164867,-0.3101326046717613,-0.3564750743373548,-0.21462574482292754,-0.3307458612173595,-5.02475213438554e-16,0.0,0.0,-0.2806215970384882,-0.15588776534138915,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,-0.27187010518084676,-1.1775956059562112,-0.3688495151500327,-0.20113720038350194,-0.21276226669457102,0.0,0.3769958864741869,-1.3047840883245112,-0.22573262156709906,-0.0737119408401324,0.14828766909374436,-0.10243903524798673,0.791032037816698,-0.5599979923729514,-0.1965321929705918,-0.17988461145215,-1.3497461569141135e-16,0.0,1.4632461342825034,-1.2790701476250388,-0.05421655827389984,2.325073839524982,-1.1495193530816414
Guam,0.0,0.0,4.685778274109762e-17,2.2352033255497266e-17,-9.941763363507451e-17,2.1119985690818453e-16,4.850460512487648e-16,-0.6726775500099547,-0.2631281584269088,0.0,-2.104461537990871,0.0,2.6755107125788575e-17,-3.042388800893678e-17,-0.14857643651335986,-0.12734055249644308,-0.20454604361323306,-0.2136435357627243,-0.07037903955091283,0.9157215852519418,0.8609518705594992,0.3839529335619111,1.5273335091135795e-16,0.0,0.0,5.0723065244995297e-17,3.5556055642192453e-17,0.0,0.0,-4.0805083218944424e-17,5.053728202280641e-17,-5.02475213438554e-16,0.0,0.0,0.0,0.0,-0.2755193916546072,-0.32642093732511246,0.45614876649546443,-0.24221405339985694,0.0,-3.571923777433669e-16,0.0,-3.37494125663302e-17,2.919021781897503e-17,0.0,0.0,-2.71345090312471e-16,-2.7079334124047354e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3497461569141135e-16,-0.14968596682893573,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
Guatemala,-0.03993446585069541,-0.050938201666115804,-0.15492251139920585,-0.16391794567008516,-0.5508182354245623,1.0810426217827231,-0.9693451661507814,-0.8440630134200935,-0.26311869100787255,-0.27027651775620776,-0.4406899175327726,-0.24305396107909996,-0.18459339900166344,-0.10956922283502281,-0.1339465537775413,-0.12733775730171668,-0.20445941018435843,-0.2135567365999166,0.33327283531312357,-0.532883403987079,-0.5158979866689345,0.21259288887742778,-0.5601639267212161,-0.5569225800461026,-0.3083146429369768,-0.3229034358142924,-0.26234556421911315,-0.5607587715251192,-0.5606891161803211,-0.21452694501181285,-0.3306012016869435,-1.5221511320321177,-1.255179228255,-0.23521023802244947,-0.2805383481979883,-0.15575027916577577,-0.275466094946153,1.7575323256048991,-0.6651255043557974,-0.24219858425030155,-0.271852621140853,-0.34305809082385935,0.11638164682776787,-0.2011204663750761,-0.2127466041037675,-0.5272742958350856,1.1122331966987398,0.2898584176909156,-0.22572342102785595,-0.0737172447955009,1.7393649236843303,-0.10124295379537655,0.41251029920034893,0.15719361523083197,-0.19647538158013353,-0.17981964791273028,-0.45316190700787456,-0.8040577943143714,-0.6245577093223096,-0.44870572394994573,0.9583613450666258,-0.33344040238495504,-0.09983033515791931
Guinea,1.8649189689892978,1.8145948909391263,-0.15493558174175096,-0.16392855548084684,-0.6613842500978948,3.2767624439902567,-0.8934972141438956,-0.20001007428063294,-0.2631255954520126,-0.2702842207060831,-0.30044822755096756,-0.24311973675924806,-0.22034357040891994,-0.10957799549827131,-0.14834767033960855,-0.12734054488278912,-0.2045378715045674,-0.213634848335095,0.7652127823120116,-0.6752446764988773,-0.6537557554225781,0.3486954532965194,-0.8922040617867804,-0.9012317843323417,-0.30842490029318853,-0.3230198830024391,-0.2624166071103541,-0.7404337424668341,-0.9209535107523467,-0.2146107177958744,-0.33071479310983465,-0.7585869753159492,-0.7258004510409795,-0.23521163948496424,-0.2806087127101856,-0.15586617265971167,-0.2755140453620814,0.87877959453284,-0.043674106066114216,-0.2422120895377497,-0.2718673066780341,0.4058239904518036,-0.21158664069233404,-0.20113328398196745,-0.21275873077968943,-0.6683689427818146,0.7877139348061182,-0.23117366552814894,-0.22573144551176166,-0.07370813321317055,-0.6013978028650364,-0.10242833436994425,-1.9689546257361075,0.13956526993279406,-0.19652675238967032,-0.1798792421369257,-0.827597740512835,-0.14263320546793193,-0.7065197632426633,-1.3994150774473346,1.3993271445717124,-1.3999017709811796,-1.8677919752265457
Guinea-Bissau,2.419882101723925,0.509460004303357,-0.1549416134611862,-0.16393728628790247,-0.6797760426629802,0.46674843762144985,-1.4550201121132464,-0.8193460971562715,-0.2631290308747384,-0.27028698205382784,-0.6615322251991873,-0.24313081034226747,-0.09506065514582837,-0.10957778319362162,-0.14784013946370403,-0.1273405495866815,-0.204552149584028,-0.2136493684801546,0.6870325298882805,-0.6849988040679942,-0.6624742092422563,0.33341397589936217,-0.9390300667703411,-0.9398713331354001,-0.308455502893427,-0.32304914851203514,-0.26242992614526456,-0.7465590255671198,-0.9594844620434724,-0.21462498919774675,-0.3307436141963231,-0.3446664372704717,-0.8785608820411868,-0.23521286457646648,-0.28062113296136976,-0.15588681931426554,-0.27552153410571756,0.7904707914865411,-0.5141524591186947,-0.2422166691154248,-0.27187030621453045,-0.9767336413587511,0.1374649278809665,-0.20113714333531552,-0.21276218813555248,-0.7623871363873993,-0.6820126048372381,-0.3317733996248632,-0.2257325222769273,-0.07370596927852059,0.9358126911620049,-0.10242911857573471,-0.8932208131173213,1.122935383083298,-0.19653233234421663,-0.17988468333895047,-0.828562306366481,-0.7150576439190882,-0.5018687133077671,-1.4765449950930292,-0.09677166789792953,0.15705536174117765,2.2929038084102555
Guyana,0.8763771498824855,-0.33456930733997453,-0.15493953774245936,-0.16393611509353997,0.8646117681648935,2.222954129487733,-2.212571416811047,0.0,0.0,-0.27028588773525547,-6.349984233731583e-17,0.0,1.3361167613078797,-0.0886246821830813,-0.13872807980495724,-0.12734042634864734,-0.2045472306717241,-0.213644983580991,0.6938787539419625,-0.43807742455122745,-0.4408895508105641,0.4320504470755519,-0.4788828880478081,-0.44507500371099146,-0.30845107097789826,-0.3230440581559943,-0.26242598042625004,-0.46428556269561894,-0.44172480406897047,-0.21462044138809985,-0.3307387408637366,-5.02475213438554e-16,0.0,0.0,-0.2806169555930667,-0.1558808366644638,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,-0.2718666516700593,0.33528736158373457,0.6218085849535386,-0.201135868400896,-0.21276103484775402,-0.28447619430232335,-0.3104656331446138,-1.0485856458503433,-0.22573243065641102,-0.07369878381752493,0.5429940861490073,-0.10240324020958967,-1.1399296911286814,0.22966685264046627,-0.19653036066427365,-0.17988255463824418,-0.44718107464444734,0.0,0.2782064368769213,-1.3992724177799967,-0.3418890164449917,-1.3150440564485493,-1.668474996104144
Haiti,1.0545741022343187,-0.12236952508906192,-0.1549349618960125,-0.16393047635157879,-0.6586639489561136,-0.9954153688261044,-0.8382507204256279,-1.1047240729536028,-0.263128025211435,-0.2702859287576693,-1.3815988008178897,-0.24311584683362747,-0.21524734305747575,-0.10957775716970221,-0.14857643651335986,-0.12734055249644308,-0.20453331508256195,-0.2136329200642264,-1.2175334427622202,-0.6545066910946139,-0.6410486750097697,-1.2719829391847364,-0.8991325078951478,-0.895329193085649,-0.3084313027368818,-0.32302356371247126,-0.2624146307961147,-0.7179743710991198,-0.9127656836029824,-0.214606652977541,-0.33071808641705863,-0.9272200568216744,-1.81851735556418,-0.23521350003728564,-0.2806040166402696,-0.1558617072540472,-0.2755100246467031,2.643256142485293,-0.4198038447580829,-0.24221271171622447,-0.2718670553878246,-0.19827213615732223,-1.1960013055923508,-0.20113345685785433,-0.21275914164064133,-0.6131899666044736,-1.0833021894746575,0.7387068599702252,-0.22573047755375708,-0.07367963795453598,2.5067321332749795,-0.10214185265014214,-0.2986696501050169,-0.5083525725636192,-0.19652199131966597,-0.17987454353619253,-0.7910617026483729,-0.8231176047231487,-0.6854031062196048,-1.4573957173745455,2.1768143383373117,2.0275345271792857,-0.5440987795035237
Heavily indebted poor countries (HIPC),1.2246770951383634,0.1197854080737865,0.36406738099663427,-0.163458026819752,-0.6784797135110417,0.3426103264086168,0.03502962708955665,-0.653396001410379,-0.2629856120523591,-0.270149374268984,-0.3032234785762481,-0.24242978011789018,-0.1397845378308442,-0.10938955309074125,-0.13709678198937436,-0.1273175665883508,-0.20348144297029597,-0.21265684476396135,0.38376798960686925,-0.6731641161925924,-0.6556347587380719,-0.08860947848654943,-0.911808131972102,-0.9141181256480915,-0.3065825708188969,1.5639328828399985,-0.26153200765805096,-0.7401759703816218,-0.9368701552115173,-0.21357723789724126,1.5026624451264565,0.15093847357972362,-0.23734586560384174,-0.2350823725401827,-0.27968331054734796,-0.1544543071282534,0.21342606810992837,0.6323881007484508,-0.5350666260627113,-0.24199980522502285,-0.27166015182864534,0.06373169613524042,0.2321634627312033,-0.2009149720793546,-0.21256545821101605,-0.6832436855550255,-0.29756525277975693,-0.24026640233895888,-0.22565995212857165,-0.07275101600619656,-0.09279200457713271,-0.09894124570428221,-1.0899060733874342,0.23491720185158765,-0.19605720907331312,-0.179382533396046,-0.8203464243357274,-0.6492825389536309,-0.48527537244901836,0.37594165100307286,0.7909975061272849,-0.29315667677918206,-0.9652096226787976
High income,-0.9498197176746143,-0.0937160518583195,-0.15283154713018596,-0.1618353637023522,0.6570251341339021,0.4295214511173121,1.2106314645941734,-0.3490033629076542,0.0,0.0,0.37291987015175565,-0.19678211918817337,-0.15793390438206867,-0.09855420430469954,-0.07983181414466517,9.956772085493453,-0.1318292744935995,-0.1432286273421331,-0.24029712821964969,1.0190532010618143,0.9428296122705334,-0.03207948519749085,1.2495252078347874,1.2475101387278482,-0.2526181503908958,-0.2657018215974217,-0.19652526566179723,1.360345828873421,1.3885491698905568,-4.0805083218944424e-17,-0.273400347041982,-0.3069332153818535,0.16487262895717425,0.0,0.0,-0.05230330801974502,5.385742708976772e-17,-0.22415079251688189,-0.5840591848808793,-5.3748888996173685e-17,-0.2555465368522341,-0.25405473879083024,-0.2720553932326755,-3.37494125663302e-17,2.919021781897503e-17,0.9113648806444055,0.26706135285215477,0.23258270029620515,6.463948442774958,-0.021380188156446954,-0.7611703707088675,-0.08264938470225248,1.0328790144476456,0.0,0.0,-0.1250923628627005,1.3166108683491635,-0.5010334670637115,-0.3770303526913497,-0.17278824231986348,-0.9395924660223779,-0.9078720287305345,-0.3136901230025437
Honduras,0.09765976474770417,-0.3940079948566172,-0.1549339747925022,-0.16393114646483167,-0.5525794260707918,2.8409823388958504,-0.7607701827378595,-0.008719638727672285,-0.263121477531943,-0.27028179457176027,-1.0647838416234097,-0.24310704678673595,-0.11466473793718113,-0.10957090253398177,-0.09290071351307422,-0.12733712272885223,-0.20452148573777176,-0.213620827371359,-0.060645685326263736,-0.6078374599227726,-0.5954946716971241,-0.25962603319089794,-0.7785746356144231,-0.7806522419880884,-0.308413180272842,-0.3230060532218907,-0.2624056681025077,-0.6710138673302625,-0.8125852102460556,-0.2145968655935053,-0.3307043612270003,-0.300462310647111,-1.2617533618557037,-0.23521212661781635,-0.28059460820492493,-0.15584645043538445,-0.2755049052605145,1.5554313170168879,0.5938171856592585,-0.24220442720354016,-0.2718601508751195,0.13773399990427843,-0.14617704337211349,-0.2011307186550497,-0.212756210014765,-0.6828958986387454,0.00426614663843386,0.7058379730404782,-0.22572909195462149,-0.07367330486485114,3.2034664698951816,-0.10183625385550416,0.02454862233274978,0.38718530846129356,-0.19651410295647612,-0.17986593503648934,-0.7051803390042728,0.28046892021955183,-0.21662675308863144,-1.0950585401160837,1.3970549440379973,-1.007643171893714,-0.23878646651512447
"Hong Kong SAR, China",-1.0849419653790826,-0.3686723462339042,-0.15494243630271837,-0.16393796857811496,0.5733142787678653,-0.6090821800703287,-0.008761673446732945,5.069497290759317,0.23832946743389863,0.3608225546608211,0.4066551943481392,-0.24282395517629685,0.2534052101130376,-0.10912427584071932,0.1650488523098767,-0.12705863860462943,-0.20411063469258553,-0.2132063128805706,-1.2038511631978825,1.2420864016496362,1.22074256504111,-1.1107814838990564,1.7036428801661017,1.7144017513597,-0.30809758025221007,-0.3226797042121238,-0.26199780049999216,1.786755976659388,2.0281091736921883,0.28025651862534035,-0.3303568076491193,-0.9761991169650059,-0.12511400785303287,-0.23514952948247633,-0.2802116222488511,-0.15521647651234288,-0.27530547410992845,0.590338587506914,5.288346368702747,-0.2416672775827421,-0.27123955790316473,-1.9202944980844738,-0.9560277897265337,-0.2011142372768878,-0.212741208885428,0.17957780047234106,0.4682128253944494,-1.6621963701393245,-0.2257294095711882,-0.07357930696248527,-0.7963547642279449,-0.10239523545911193,2.8083146804592882,-1.5051017671373996,-0.19613586358770713,-0.17943820725369392,2.3996895061791754,5.392829170809657,0.7422502653291086,0.9825432688748392,-0.5915361952092206,-0.5545854986377868,0.7709403667402484
Hungary,-0.7208680726673035,-0.47501130982106987,-0.1549275396955712,-0.16392302892302416,0.5374834397052345,0.4614275658497985,1.538761460833098,1.5005944999608445,-0.26302530753049325,-0.2701754140222807,0.4528932196697989,-0.2430117228260407,1.5643956459295305,-0.10881300103321631,1.6475201312625634,-0.12660712609793168,-0.20435592497498797,-0.2134491658689703,0.6194164618071787,-0.03872946135207337,-0.020778558742679365,0.9666648896710338,0.5396359697162314,0.5624730774945124,-0.30819020122312096,-0.32277242155742086,-0.2622485934024207,0.06963494754595417,0.60583543415851,-0.2144139831647368,-0.3304746347350871,0.5100480204752749,0.6772050585267441,-0.2351678791997564,-0.28046360540816645,-0.15562129703627908,-0.2754529671637487,-0.9502971782416644,1.3820096094770893,-0.130360222446415,-0.27175563170581035,-0.07245433749211154,0.21978299486448447,-0.20109655991851036,-0.21272446930550423,-0.20977266903478842,-0.694738616763296,0.8267684123043153,-0.22570789377790862,-0.07357620008747358,-0.2716269044754474,-0.10189567606537125,-0.10458983084934234,0.6002083061003372,-0.1964249887576043,-0.17975790304088926,0.0756869634019636,1.4961269061042037,0.11851473831245553,0.5382449506037373,-0.4152200449961751,-0.746629025600399,-0.9029458653108162
